pc_timestamp,arduino_ms,node_position,ax,ay,az,gx,gy,gz,rssi
1786035856100,34655,Thigh,-0.015128,-0.072224,1.050664,1.4,-2.59,-0.21,-79
1786035856100,34695,Thigh,-0.016592,-0.071736,1.045296,1.19,-2.59,-0.21,-79
1786035856264,34855,Thigh,-0.016104,-0.08052,1.067256,2.03,-2.87,-17.92,-79
1786035856460,35055,Thigh,-0.013176,-0.070272,1.048224,1.26,-2.66,-0.28,-80
1786035856550,35135,Thigh,-0.015128,-0.068808,1.050664,1.33,-2.66,-0.14,-80
1786035856585,35175,Thigh,-0.012688,-0.069784,1.04188,1.26,-2.59,-0.14,-80
1786035856731,35335,Thigh,-0.016592,-0.064904,1.052128,1.26,-2.52,-0.14,-78
1786035856914,35415,Thigh,-0.013176,-0.06588,1.039928,1.26,-2.38,-0.21,-78
1786035856914,35456,Thigh,-0.015128,-0.067344,1.043344,0.98,-2.59,-0.14,-78
1786035856916,35495,Thigh,-0.014152,-0.066856,1.045784,1.4,-2.59,-0.21,-78
1786035856950,35535,Thigh,-0.01464,-0.06832,1.04676,1.19,-2.59,-0.07,-78
1786035856984,35575,Thigh,-0.015128,-0.06832,1.04676,1.33,-2.59,-0.21,-78
1786035857017,35615,Thigh,-0.012688,-0.066856,1.047736,1.12,-2.73,-0.21,-78
1786035857095,35695,Thigh,-0.014152,-0.069784,1.045296,1.19,-2.59,17.71,-80
1786035857177,35775,Thigh,-0.016592,-0.072712,1.052616,1.33,-2.66,-0.07,-79
1786035857257,35855,Thigh,-0.01464,-0.066856,1.049688,1.12,-2.45,-0.21,-79
1786035857293,35895,Thigh,-0.01464,-0.06588,1.04188,1.26,-2.52,-0.14,-79
1786035857382,35975,Thigh,-0.011224,-0.067832,1.043344,1.33,-2.59,-0.28,-79
1786035857530,36135,Thigh,-0.01464,-0.067832,1.045784,1.19,-2.52,-0.21,-78
1786035857537,36175,Thigh,-0.012688,-0.070272,1.04676,1.33,-2.59,-0.21,-78
1786035857775,36375,Thigh,-0.013664,-0.068808,1.044808,1.12,-2.45,-0.21,-79
1786035858042,36495,Thigh,-0.015128,-0.067344,1.047736,1.33,-2.52,-0.07,-79
1786035858043,36535,Thigh,-0.016104,-0.06832,1.052128,1.4,-2.73,-0.28,-79
1786035858044,36575,Thigh,-0.011224,-0.067832,1.040904,1.05,-2.38,-0.21,-79
1786035858045,36615,Thigh,-0.015128,-0.065392,1.048712,1.12,-2.52,-0.14,-79
1786035858058,36655,Thigh,-0.015128,-0.067832,1.045296,1.4,-2.66,-0.07,-79
1786035858090,36695,Thigh,-0.011712,-0.069296,1.047736,1.26,-2.73,-0.14,-79
1786035858222,36815,Thigh,-0.01464,-0.070272,1.045296,1.33,-2.52,-0.21,-78
1786035858370,36975,Thigh,-0.013176,-0.064416,1.040904,1.12,-2.38,-0.14,-79
1786035858458,37015,Thigh,-0.015616,-0.06344,1.040904,1.26,-2.52,-0.28,-78
1786035858459,37055,Thigh,-0.016104,-0.071248,1.042856,1.47,-2.73,-0.28,-78
1786035858494,37095,Thigh,-0.013664,-0.069296,1.043344,1.26,-2.52,-0.21,-78
1786035858548,37175,Thigh,-0.016592,-0.070272,1.05164,1.19,-2.59,-0.14,-78
1786035858606,37215,Thigh,-0.010248,-0.059048,1.028216,0.63,-2.31,-0.14,-78
1786035858731,37335,Thigh,-0.018056,-0.066368,1.051152,1.61,-2.8,-0.21,-78
